Date,Open,High,Low,Close,Adj Close,Volume
2020-10-15,88.190002,88.239998,88.099998,88.139999,86.684052,3877900
2020-10-16,88.160004,88.209999,88.040001,88.070000,86.615219,3424500
2020-10-19,88.010002,88.029999,87.919998,87.989998,86.536530,5206600
2020-10-20,87.930000,87.930000,87.809998,87.839996,86.389000,4652700
2020-10-21,87.800003,87.839996,87.720001,87.739998,86.290657,4115700
2020-10-22,87.730003,87.739998,87.570000,87.589996,86.143135,5036700
2020-10-23,87.580002,87.750000,87.570000,87.699997,86.251320,3237300
2020-10-26,87.809998,87.910004,87.800003,87.830002,86.379173,4177000
2020-10-27,87.970001,88.059998,87.900002,88.040001,86.585709,3293100
2020-10-28,88.089996,88.089996,87.889999,87.919998,86.467682,4766400
2020-10-29,87.919998,87.940002,87.639999,87.730003,86.280830,4200700
2020-10-30,87.680000,87.760002,87.500000,87.580002,86.133308,9731400
2020-11-02,87.559998,87.629997,87.519997,87.550003,86.252510,4021200
2020-11-03,87.519997,87.540001,87.419998,87.529999,86.232796,3985400
2020-11-04,88.070000,88.190002,88.000000,88.129997,86.823906,5667400
2020-11-05,88.279999,88.290001,88.110001,88.220001,86.912590,4128700
2020-11-06,88.010002,88.070000,87.919998,88.019997,86.715546,3844500
2020-11-09,87.739998,87.760002,87.440002,87.610001,86.311630,5712700
2020-11-10,87.430000,87.550003,87.389999,87.440002,86.144142,5169600
2020-11-11,87.440002,87.510002,87.379997,87.500000,86.203247,3365700
2020-11-12,87.650002,87.790001,87.599998,87.790001,86.488953,4178500
2020-11-13,87.830002,87.879997,87.790001,87.820000,86.518509,3199500
2020-11-16,87.820000,87.879997,87.790001,87.870003,86.567772,4059400
2020-11-17,87.959999,88.050003,87.919998,88.019997,86.715546,5537500
2020-11-18,88.120003,88.129997,88.050003,88.120003,86.814072,6089500
2020-11-19,88.209999,88.339996,88.169998,88.300003,86.991402,6207000
2020-11-20,88.320000,88.410004,88.250000,88.379997,87.070206,6611300
2020-11-23,88.360001,88.370003,88.269997,88.309998,87.001251,3506600
2020-11-24,88.300003,88.320000,88.199997,88.220001,86.912590,4678800
2020-11-25,88.269997,88.309998,88.169998,88.180000,86.873177,5282000
2020-11-27,88.290001,88.379997,88.279999,88.370003,87.060356,2226300
2020-11-30,88.370003,88.500000,88.349998,88.489998,87.178574,4729900
2020-12-01,88.260002,88.269997,88.000000,88.080002,86.915115,7331400
2020-12-02,88.019997,88.190002,87.820000,87.930000,86.767082,4631300
2020-12-03,88.129997,88.190002,88.000000,88.099998,86.934845,3685300
2020-12-04,88.000000,88.019997,87.809998,87.870003,86.707893,4880200
2020-12-07,87.980003,88.070000,87.959999,87.989998,86.826294,4734800
2020-12-08,88.150002,88.160004,88.010002,88.019997,86.855904,3737300
2020-12-09,87.889999,87.919998,87.809998,87.870003,86.707893,5163900
2020-12-10,87.959999,88.099998,87.919998,88.050003,86.885513,4731400
2020-12-11,88.160004,88.230003,88.120003,88.190002,87.023651,5317100
2020-12-14,88.110001,88.190002,88.010002,88.160004,86.994049,5176800
2020-12-15,88.110001,88.209999,88.099998,88.199997,87.033516,6539900
2020-12-16,88.089996,88.190002,87.989998,88.110001,86.944717,4186700
2020-12-17,88.230003,88.300003,88.040001,88.129997,86.964439,4963600
2020-12-18,88.190002,88.239998,88.059998,88.099998,86.934845,3472700
2020-12-21,88.190002,88.220001,88.059998,88.110001,86.944717,5364200
2020-12-22,88.150002,88.260002,88.089996,88.250000,87.082863,4697300
2020-12-23,87.860001,87.870003,87.699997,87.860001,86.984848,5643700
2020-12-24,87.989998,88.029999,87.930000,88.010002,87.133354,1980900
2020-12-28,87.940002,88.029999,87.870003,87.980003,87.103661,4706500
2020-12-29,87.949997,88.050003,87.910004,88.010002,87.133354,4884800
2020-12-30,88.029999,88.080002,87.980003,88.070000,87.192749,3609800
2020-12-31,88.110001,88.209999,88.089996,88.190002,87.311562,6134900
2021-01-04,88.040001,88.099998,87.980003,88.070000,87.192749,7568400
2021-01-05,88.019997,88.040001,87.820000,87.919998,87.044250,6452700
2021-01-06,87.610001,87.610001,87.339996,87.529999,86.658134,5933700
2021-01-07,87.360001,87.419998,87.330002,87.349998,86.479927,6196100
2021-01-08,87.389999,87.389999,87.169998,87.269997,86.400726,7688800
2021-01-11,87.250000,87.250000,87.099998,87.180000,86.311623,5404300
2021-01-12,87.089996,87.160004,86.940002,87.160004,86.291824,6078800
2021-01-13,87.269997,87.510002,87.220001,87.389999,86.519524,7357100
2021-01-14,87.400002,87.500000,87.209999,87.279999,86.410629,7191900
2021-01-15,87.339996,87.430000,87.279999,87.349998,86.479927,4083600
2021-01-19,87.370003,87.480003,87.300003,87.470001,86.598732,7636500
2021-01-20,87.419998,87.500000,87.400002,87.459999,86.588821,5889500
2021-01-21,87.330002,87.400002,87.269997,87.339996,86.470024,7890800
2021-01-22,87.410004,87.419998,87.309998,87.379997,86.509621,4439800
2021-01-25,87.489998,87.589996,87.449997,87.580002,86.707642,5126900
2021-01-26,87.540001,87.620003,87.500000,87.570000,86.697739,4608700
2021-01-27,87.629997,87.699997,87.559998,87.570000,86.697739,4248500
2021-01-28,87.559998,87.570000,87.410004,87.500000,86.628441,4359300
2021-01-29,87.290001,87.480003,87.290001,87.430000,86.559120,6088400
2021-02-01,87.239998,87.370003,87.230003,87.320000,86.587883,5774700
2021-02-02,87.209999,87.239998,87.169998,87.209999,86.478806,4554500
2021-02-03,87.150002,87.169998,87.059998,87.059998,86.330070,4271700
2021-02-04,87.050003,87.110001,86.940002,87.080002,86.349907,4652200
2021-02-05,87.080002,87.129997,86.949997,86.959999,86.230904,4401300
2021-02-08,86.970001,87.120003,86.940002,87.059998,86.330070,5571500
2021-02-09,87.059998,87.139999,87.010002,87.019997,86.290398,4474000
2021-02-10,87.120003,87.160004,87.070000,87.160004,86.429230,3735500
2021-02-11,87.160004,87.190002,87.019997,87.070000,86.339989,4578200
2021-02-12,86.930000,86.970001,86.809998,86.839996,86.111908,4825400
2021-02-16,86.570000,86.589996,86.410004,86.430000,85.705353,6702200
2021-02-17,86.580002,86.620003,86.489998,86.610001,85.883835,5217000
2021-02-18,86.480003,86.599998,86.419998,86.559998,85.834251,4607000
2021-02-19,86.430000,86.449997,86.199997,86.260002,85.536774,4011100
2021-02-22,86.190002,86.290001,86.000000,86.019997,85.298775,4809400
2021-02-23,85.870003,86.050003,85.820000,86.000000,85.278946,6475900
2021-02-24,85.680000,85.989998,85.620003,85.949997,85.229370,5164600
2021-02-25,85.599998,85.660004,84.919998,85.199997,84.485664,9956100
2021-02-26,85.570000,85.940002,85.300003,85.940002,85.219460,8580200
2021-03-01,85.610001,85.750000,85.529999,85.699997,85.109215,7152000
2021-03-02,85.650002,85.709999,85.599998,85.690002,85.099289,5338800
2021-03-03,85.470001,85.519997,85.330002,85.419998,84.831146,6022500
2021-03-04,85.449997,85.480003,85.050003,85.150002,84.563019,9701800
2021-03-05,85.000000,85.129997,84.919998,85.099998,84.513359,6871000
2021-03-08,84.959999,85.000000,84.709999,84.709999,84.126045,5806700
2021-03-09,84.930000,85.070000,84.930000,84.989998,84.404121,7671800
2021-03-10,85.070000,85.209999,85.040001,85.150002,84.563019,5286700
2021-03-11,85.139999,85.230003,85.040001,85.160004,84.572952,5510000
2021-03-12,84.739998,84.750000,84.580002,84.650002,84.066460,5717100
2021-03-15,84.660004,84.800003,84.660004,84.750000,84.165771,5012200
2021-03-16,84.800003,84.849998,84.660004,84.739998,84.155838,6159100
2021-03-17,84.599998,84.800003,84.440002,84.709999,84.126045,7370600
2021-03-18,84.300003,84.470001,84.220001,84.360001,83.778465,4905200
2021-03-19,84.800003,84.870003,84.300003,84.430000,83.847984,4969200
2021-03-22,84.629997,84.709999,84.550003,84.669998,84.086319,4748300
2021-03-23,84.870003,84.879997,84.680000,84.860001,84.275009,5148600
2021-03-24,84.760002,85.000000,84.739998,84.989998,84.404121,5148200
2021-03-25,85.029999,85.059998,84.830002,84.930000,84.344536,3876300
2021-03-26,84.760002,84.919998,84.730003,84.779999,84.195564,3376200
2021-03-29,84.800003,84.830002,84.580002,84.669998,84.086319,3775500
2021-03-30,84.570000,84.769997,84.510002,84.760002,84.175705,4769200
2021-03-31,84.760002,84.849998,84.629997,84.720001,84.135979,6949300
2021-04-01,84.779999,84.839996,84.669998,84.800003,84.406715,4780200
2021-04-05,84.620003,84.709999,84.550003,84.669998,84.277313,8200600
2021-04-06,84.779999,84.989998,84.760002,84.970001,84.575928,5400600
2021-04-07,84.900002,85.019997,84.849998,84.870003,84.476395,5480200
2021-04-08,84.970001,85.070000,84.949997,85.059998,84.665512,3872300
2021-04-09,84.970001,85.070000,84.849998,84.949997,84.556015,9748500
2021-04-12,84.930000,84.930000,84.849998,84.930000,84.536110,3995700
2021-04-13,84.889999,85.150002,84.889999,85.150002,84.755096,4097500
2021-04-14,85.059998,85.129997,85.010002,85.089996,84.695366,4592300
2021-04-15,85.330002,85.559998,85.269997,85.449997,85.053696,5395000
2021-04-16,85.220001,85.309998,85.059998,85.220001,84.824768,6199700
2021-04-19,85.110001,85.190002,85.059998,85.169998,84.775002,6165300
2021-04-20,85.150002,85.360001,85.139999,85.309998,84.914345,6383700
2021-04-21,85.279999,85.400002,85.239998,85.400002,85.003937,4508300
2021-04-22,85.410004,85.459999,85.290001,85.440002,85.043747,4007800
2021-04-23,85.480003,85.500000,85.349998,85.449997,85.053696,6435700
2021-04-26,85.459999,85.489998,85.370003,85.389999,84.993980,3797400
2021-04-27,85.370003,85.370003,85.150002,85.169998,84.775002,4450300
2021-04-28,85.199997,85.230003,85.029999,85.209999,84.814819,5479200
2021-04-29,85.059998,85.139999,84.949997,85.139999,84.745140,6247600
2021-04-30,85.220001,85.260002,85.110001,85.260002,84.864578,6867600
2021-05-03,85.120003,85.309998,85.110001,85.150002,84.885521,4601200
2021-05-04,85.239998,85.389999,85.209999,85.260002,84.995171,5520300
2021-05-05,85.209999,85.339996,85.169998,85.309998,85.045013,5950300
2021-05-06,85.250000,85.400002,85.239998,85.349998,85.084892,4143600
2021-05-07,85.480003,85.599998,85.300003,85.360001,85.094864,4886300
2021-05-10,85.370003,85.389999,85.139999,85.160004,84.895493,6211800
2021-05-11,85.019997,85.040001,84.940002,84.989998,84.726013,6630800
2021-05-12,84.849998,84.849998,84.660004,84.690002,84.426949,7011700
2021-05-13,84.680000,84.900002,84.680000,84.860001,84.596420,6991000
2021-05-14,84.980003,85.059998,84.919998,85.059998,84.795799,6262100
2021-05-17,85.040001,85.040001,84.949997,84.980003,84.716049,4753000
2021-05-18,84.910004,84.930000,84.849998,84.889999,84.626328,4631000
2021-05-19,84.910004,85.000000,84.699997,84.800003,84.536606,6511300
2021-05-20,84.889999,85.089996,84.889999,85.080002,84.815735,5283900
2021-05-21,85.120003,85.150002,85.029999,85.099998,84.835670,5050800
2021-05-24,85.150002,85.239998,85.139999,85.199997,84.935364,6954500
2021-05-25,85.250000,85.419998,85.239998,85.419998,85.154678,5235500
2021-05-26,85.370003,85.459999,85.320000,85.389999,85.124771,4834400
2021-05-27,85.320000,85.339996,85.199997,85.269997,85.005135,5215200
2021-05-28,85.269997,85.389999,85.250000,85.260002,84.995171,5258500
2021-06-01,85.070000,85.139999,84.980003,85.120003,84.989189,5398000
2021-06-02,85.110001,85.230003,85.089996,85.209999,85.079048,5479900
2021-06-03,85.129997,85.129997,85.029999,85.050003,84.919296,4829000
2021-06-04,85.160004,85.389999,85.139999,85.389999,85.258766,19321400
2021-06-07,85.330002,85.360001,85.290001,85.330002,85.198860,10706500
2021-06-08,85.489998,85.510002,85.440002,85.489998,85.358612,5099600
2021-06-09,85.690002,85.739998,85.599998,85.660004,85.528358,4810300
2021-06-10,85.540001,85.860001,85.510002,85.839996,85.708076,7400300
2021-06-11,85.820000,85.849998,85.739998,85.820000,85.688110,4194500
2021-06-14,85.760002,85.760002,85.580002,85.599998,85.468445,4438400
2021-06-15,85.559998,85.629997,85.519997,85.599998,85.468445,6173600
2021-06-16,85.680000,85.730003,85.260002,85.360001,85.228813,7302400
2021-06-17,85.500000,85.870003,85.480003,85.650002,85.518372,6467500
2021-06-18,85.720001,85.989998,85.629997,85.919998,85.787949,5842800
2021-06-21,85.720001,85.750000,85.599998,85.620003,85.488419,7907000
2021-06-22,85.519997,85.750000,85.510002,85.739998,85.608231,4082900
2021-06-23,85.690002,85.760002,85.629997,85.680000,85.548325,5739900
2021-06-24,85.730003,85.779999,85.690002,85.720001,85.588264,4852100
2021-06-25,85.739998,85.750000,85.449997,85.559998,85.428505,6018500
2021-06-28,85.690002,85.839996,85.669998,85.790001,85.658157,5664100
2021-06-29,85.660004,85.830002,85.660004,85.830002,85.698097,10672700
2021-06-30,85.900002,85.980003,85.870003,85.889999,85.758003,4846600
2021-07-01,85.730003,85.779999,85.629997,85.750000,85.750000,5768000
2021-07-02,85.760002,85.900002,85.739998,85.900002,85.900002,4315700
2021-07-06,86.000000,86.264999,86.000000,86.209999,86.209999,4769294
